component_name,component_group_name,meta_value,ID_0_rep_1,ID_0_rep_2,ID_10_rep_1,ID_10_rep_2,ID_12_rep_1,ID_12_rep_2,ID_14_rep_1,ID_14_rep_2,ID_16_rep_1,ID_16_rep_2,ID_18_rep_1,ID_18_rep_2,ID_20_rep_1,ID_20_rep_2,ID_22_rep_1,ID_22_rep_2,ID_24_rep_1,ID_24_rep_2,ID_26_rep_1,ID_26_rep_2,ID_28_rep_1,ID_28_rep_2,ID_2_rep_1,ID_2_rep_2,ID_30_rep_1,ID_30_rep_2,ID_32_rep_1,ID_32_rep_2,ID_34_rep_1,ID_34_rep_2,ID_36_rep_1,ID_36_rep_2,ID_38_rep_1,ID_38_rep_2,ID_40_rep_1,ID_40_rep_2,ID_42_rep_1,ID_42_rep_2,ID_44_rep_1,ID_44_rep_2,ID_46_rep_1,ID_46_rep_2,ID_48_rep_1,ID_48_rep_2,ID_4_rep_1,ID_4_rep_2,ID_50_rep_1,ID_50_rep_2,ID_6_rep_1,ID_6_rep_2,ID_8_rep_1,ID_8_rep_2
Lys_435,Lys_431,absolute_difference,0.004722,0.001641,0.040339,0.037531,0.039161,0.044924,0.034107,0.080509,0.037909,0.040235,0.035066,0.034313,0.03669,0.039783,0.037671,0.038264,0.039362,0.047302,0.033932,0.042326,0.035365,0.044624,0.058355,0.060118,0.037797,0.045527,0.037454,0.043911,0.019752,0.037204,0.045652,0.050588,0.033089,0.051474,0.050607,0.130564,0.038453,0.137969,0.048178,0.04394,0.038857,0.045778,0.036167,0.039372,0.077962,0.134088,0.0385,0.042535,0.034094,0.042801,0.042355,0.038431
Lys_435,Lys_431,peak_apex_int,0.010825,0.007744,0.046443,0.043634,0.045264,0.051028,0.04021,0.086613,0.044012,0.046339,0.041169,0.040416,0.042793,0.045886,0.043774,0.044367,0.045466,0.053406,0.040035,0.048429,0.041469,0.050727,0.064459,0.066221,0.0439,0.051631,0.043557,0.050015,0.025855,0.043308,0.051756,0.056692,0.039193,0.057577,0.05671,0.136668,0.044557,0.144073,0.054281,0.050043,0.044961,0.051882,0.04227,0.045476,0.084065,0.140191,0.044604,0.048638,0.040197,0.048904,0.048458,0.044534
Lys_436,Lys_431,RT,896.05481,896.011169,895.81665,895.843018,895.939636,896.03479,895.151672,895.670959,895.848633,895.492859,895.885254,895.973755,895.763489,895.959167,895.838501,895.502686,895.8078,895.495972,895.694824,895.731445,895.86676,895.960754,895.994263,895.302124,895.973938,895.793518,895.831299,895.661682,895.533264,895.71759,895.685303,895.777222,895.561768,895.500732,895.547546,928.484314,895.79834,928.875977,895.496033,895.537537,895.957642,895.76709,895.770203,895.994263,895.380127,895.588196,895.646606,895.690002,895.833679,895.827942,895.864197,895.733154
Lys_436,Lys_431,absolute_difference,0.00278,0.001323,0.01303,0.013719,0.010979,0.013495,0.02579,0.040851,0.014884,0.009374,0.013035,0.012546,0.015028,0.013096,0.015214,0.013671,0.014611,0.019409,0.014532,0.021527,0.013965,0.014461,0.020986,0.014529,0.015498,0.018519,0.016617,0.018457,0.022095,0.048437,0.014916,0.021459,0.016918,0.012163,0.015242,0.085953,0.018154,0.108766,0.01424,0.016197,0.011516,0.013604,0.012167,0.018163,0.109608,0.097818,0.016887,0.014464,0.011841,0.012745,0.014627,0.014055
Lys_436,Lys_431,peak_apex_int,0.003805,0.002348,0.014055,0.014744,0.012004,0.01452,0.026815,0.041876,0.015908,0.010399,0.01406,0.013571,0.016053,0.014121,0.016239,0.014696,0.015636,0.020434,0.015557,0.022552,0.01499,0.015486,0.022011,0.015554,0.016523,0.019544,0.017642,0.019482,0.023119,0.049462,0.015941,0.022484,0.017943,0.013188,0.016267,0.086978,0.019179,0.109791,0.015265,0.017222,0.012541,0.014628,0.013191,0.019188,0.110633,0.098843,0.017912,0.015489,0.012866,0.01377,0.015652,0.015079
Lys_437,Lys_431,RT,896.05481,896.011169,895.81665,895.843018,895.939636,896.03479,895.151672,895.670959,895.848633,895.492859,895.885254,895.973755,895.763489,895.959167,895.838501,895.502686,895.8078,895.495972,895.694824,895.731445,895.86676,895.960754,895.994263,895.302124,895.973938,895.793518,895.831299,895.661682,895.533264,895.71759,895.685303,895.777222,895.561768,895.500732,895.547546,928.484314,895.79834,928.875977,895.496033,895.537537,895.957642,895.76709,895.770203,895.994263,895.380127,895.588196,895.646606,895.690002,895.833679,895.827942,895.864197,895.733154
Lys_437,Lys_431,absolute_difference,0.002653,0.0013,0.004087,0.005533,0.003298,0.00312,0.009209,0.014941,0.006546,0.011413,0.003665,0.002629,0.005568,0.003649,0.005238,0.008704,0.004313,0.005852,0.002166,0.004259,0.004586,0.003555,0.006887,0.023333,0.007057,0.005567,0.002523,0.004369,0.022356,0.051835,0.005035,0.005903,0.004814,0.005178,0.011564,0.219947,0.00442,0.258099,0.009073,0.008465,0.003306,0.003884,0.005266,0.004156,0.077085,0.139672,0.00551,0.005382,0.004111,0.003941,0.002482,0.002193
Lys_437,Lys_431,peak_apex_int,0.002799,0.001447,0.004234,0.00568,0.003445,0.003266,0.009355,0.015088,0.006692,0.01156,0.003811,0.002776,0.005715,0.003795,0.005385,0.008851,0.00446,0.005999,0.002313,0.004406,0.004733,0.003701,0.007034,0.02348,0.007203,0.005714,0.002669,0.004516,0.022503,0.051982,0.005182,0.00605,0.00496,0.005324,0.011711,0.220094,0.004567,0.258246,0.00922,0.008611,0.003453,0.00403,0.005413,0.004303,0.077232,0.139819,0.005657,0.005529,0.004258,0.004087,0.002629,0.00234
Met_218,Met_218,RT,583.703613,583.573547,583.565796,583.458191,583.595276,583.540222,583.471558,583.2677,583.398926,583.399353,583.552246,583.464661,583.561462,583.492188,583.471436,583.39801,583.552612,583.505066,583.545471,583.530396,583.435181,583.47522,583.342834,583.28833,583.458984,583.535767,583.571716,583.39502,583.258057,583.250977,583.464722,583.452942,583.373657,583.461914,583.530212,583.342468,583.519348,583.419983,583.383362,583.392273,583.512634,583.513794,583.606628,583.512207,583.257996,583.6521,583.500977,583.500854,583.603699,583.515076,583.566406,583.503174
Met_218,Met_218,absolute_difference,0.001797,0.000984,0.526149,0.525459,0.521485,0.520876,0.521222,0.516888,0.51948,0.517134,0.516797,0.52081,0.520119,0.52316,0.512148,0.521202,0.526415,0.52348,0.517631,0.51316,0.51667,0.517233,0.499257,0.507396,0.528548,0.527575,0.520428,0.518842,0.515543,0.514398,0.523176,0.519292,0.517125,0.510708,0.522497,0.511757,0.523254,0.523666,0.522012,0.520952,0.52549,0.519803,0.526892,0.525583,0.477372,0.436494,0.52826,0.525647,0.51515,0.519946,0.521722,0.522678
Met_218,Met_218,peak_apex_int,0.779537,0.78035,0.255185,0.255875,0.259849,0.260458,0.260112,0.264446,0.261854,0.264201,0.264537,0.260524,0.261215,0.258174,0.269187,0.260132,0.254919,0.257854,0.263703,0.268174,0.264665,0.264101,0.282077,0.273938,0.252786,0.25376,0.260906,0.262493,0.265791,0.266936,0.258158,0.262043,0.26421,0.270626,0.258837,0.269577,0.25808,0.257668,0.259323,0.260382,0.255844,0.261531,0.254442,0.255751,0.303962,0.344841,0.253074,0.255688,0.266184,0.261388,0.259612,0.258656
Met_219,Met_218,RT,583.703613,583.573547,583.565796,583.458191,583.595276,583.540222,583.471558,583.2677,583.398926,583.399353,583.552246,583.464661,583.561462,583.492188,583.471436,583.39801,583.552612,583.505066,583.545471,583.530396,583.435181,583.47522,583.342834,583.28833,583.458984,583.535767,583.571716,583.39502,583.258057,583.250977,583.464722,583.452942,583.373657,583.461914,583.530212,583.342468,583.519348,583.419983,583.383362,583.392273,583.512634,583.513794,583.606628,583.512207,583.257996,583.6521,583.500977,583.500854,583.603699,583.515076,583.566406,583.503174
Met_219,Met_218,absolute_difference,0.000088,0.000568,0.26599,0.265642,0.268325,0.262844,0.258173,0.262615,0.255842,0.265488,0.262659,0.267791,0.26521,0.265896,0.256025,0.260679,0.26484,0.267493,0.262798,0.257727,0.265514,0.266379,0.256917,0.264904,0.262726,0.264396,0.267677,0.263826,0.269857,0.256668,0.264963,0.264385,0.256266,0.262691,0.276381,0.258407,0.267461,0.26347,0.264855,0.264453,0.270266,0.26454,0.267439,0.264197,0.235232,0.197518,0.26811,0.261933,0.263121,0.264452,0.265699,0.264387
Met_219,Met_218,peak_apex_int,0.135287,0.134808,0.401366,0.401017,0.403701,0.398219,0.393549,0.397991,0.391218,0.400863,0.398035,0.403166,0.400586,0.401271,0.391401,0.396055,0.400216,0.402869,0.398173,0.393103,0.40089,0.401755,0.392293,0.40028,0.398101,0.399772,0.403053,0.399202,0.405233,0.392044,0.400339,0.399761,0.391642,0.398066,0.411756,0.393783,0.402836,0.398846,0.400231,0.399829,0.405642,0.399916,0.402815,0.399573,0.370608,0.332894,0.403486,0.397309,0.398497,0.399828,0.401074,0.399763
Met_220,Met_218,RT,583.703613,583.573547,583.565796,583.458191,583.595276,583.540222,583.471558,583.2677,583.398926,583.399353,583.552246,583.464661,583.561462,583.492188,583.471436,583.39801,583.552612,583.505066,583.545471,583.530396,583.435181,583.47522,583.342834,583.28833,583.458984,583.535767,583.571716,583.39502,583.258057,583.250977,583.464722,583.452942,583.373657,583.461914,583.530212,583.342468,583.519348,583.419983,583.383362,583.392273,583.512634,583.513794,583.606628,583.512207,583.257996,583.6521,583.500977,583.500854,583.603699,583.515076,583.566406,583.503174
Met_220,Met_218,absolute_difference,0.000373,0.000219,0.169032,0.167699,0.163614,0.167507,0.16523,0.160663,0.170778,0.159151,0.163477,0.164301,0.164707,0.16466,0.16496,0.167718,0.168869,0.165122,0.166445,0.16273,0.164243,0.162966,0.151962,0.151792,0.170496,0.170736,0.165626,0.163356,0.148319,0.151712,0.170633,0.16399,0.168516,0.157981,0.153642,0.15919,0.165389,0.166681,0.164062,0.165944,0.166459,0.167001,0.167858,0.170645,0.137173,0.137851,0.169108,0.172399,0.161452,0.16391,0.163874,0.168302
Met_220,Met_218,peak_apex_int,0.072189,0.072035,0.240847,0.239514,0.235429,0.239322,0.237046,0.232478,0.242593,0.230967,0.235292,0.236116,0.236522,0.236475,0.236776,0.239533,0.240684,0.236937,0.238261,0.234546,0.236058,0.234781,0.223777,0.223607,0.242311,0.242552,0.237441,0.235171,0.220134,0.223527,0.242448,0.235805,0.240332,0.229796,0.225457,0.231005,0.237204,0.238496,0.235878,0.23776,0.238274,0.238817,0.239674,0.242461,0.208988,0.209667,0.240923,0.244214,0.233267,0.235726,0.235689,0.240117
Met_221,Met_218,RT,583.703613,583.573547,583.565796,583.458191,583.595276,583.540222,583.471558,583.2677,583.398926,583.399353,583.552246,583.464661,583.561462,583.492188,583.471436,583.39801,583.552612,583.505066,583.545471,583.530396,583.435181,583.47522,583.342834,583.28833,583.458984,583.535767,583.571716,583.39502,583.258057,583.250977,583.464722,583.452942,583.373657,583.461914,583.530212,583.342468,583.519348,583.419983,583.383362,583.392273,583.512634,583.513794,583.606628,583.512207,583.257996,583.6521,583.500977,583.500854,583.603699,583.515076,583.566406,583.503174
Met_221,Met_218,absolute_difference,0.000808,0.000777,0.070189,0.071355,0.069002,0.070558,0.073429,0.070228,0.068631,0.06975,0.071046,0.068726,0.069974,0.0717,0.069804,0.072179,0.071909,0.069632,0.06824,0.071453,0.067068,0.067685,0.066014,0.068773,0.073077,0.07122,0.066588,0.070557,0.072932,0.071173,0.067427,0.070325,0.07095,0.069407,0.070424,0.072833,0.069675,0.072928,0.071797,0.069447,0.068684,0.068372,0.070939,0.070118,0.068722,0.065337,0.070662,0.070279,0.070865,0.070902,0.071045,0.069174
Met_221,Met_218,peak_apex_int,0.010321,0.01029,0.079701,0.080868,0.078515,0.080071,0.082942,0.079741,0.078144,0.079263,0.080559,0.078238,0.079487,0.081213,0.079316,0.081692,0.081421,0.079144,0.077752,0.080966,0.076581,0.077197,0.075526,0.078286,0.08259,0.080732,0.076101,0.08007,0.082445,0.080686,0.076939,0.079838,0.080462,0.078919,0.079937,0.082345,0.079187,0.08244,0.08131,0.07896,0.078197,0.077885,0.080452,0.079631,0.078235,0.074849,0.080174,0.079791,0.080377,0.080414,0.080558,0.078686
Met_222,Met_218,RT,583.703613,583.573547,583.565796,583.458191,583.595276,583.540222,583.471558,583.2677,583.398926,583.399353,583.552246,583.464661,583.561462,583.492188,583.471436,583.39801,583.552612,583.505066,583.545471,583.530396,583.435181,583.47522,583.342834,583.28833,583.458984,583.535767,583.571716,583.39502,583.258057,583.250977,583.464722,583.452942,583.373657,583.461914,583.530212,583.342468,583.519348,583.419983,583.383362,583.392273,583.512634,583.513794,583.606628,583.512207,583.257996,583.6521,583.500977,583.500854,583.603699,583.515076,583.566406,583.503174
Met_222,Met_218,absolute_difference,0.000704,0.000555,0.020939,0.020764,0.020543,0.019968,0.024389,0.023382,0.024229,0.022745,0.019614,0.019993,0.020227,0.020905,0.021358,0.020625,0.020798,0.021233,0.020148,0.021249,0.019844,0.020203,0.024365,0.021927,0.022249,0.021222,0.020536,0.021102,0.024435,0.034845,0.020154,0.020591,0.021392,0.02063,0.02205,0.021327,0.02073,0.020587,0.021297,0.021107,0.020081,0.01989,0.020655,0.020623,0.036245,0.035788,0.02038,0.021036,0.019712,0.020682,0.021104,0.020815
Met_222,Met_218,peak_apex_int,0.002666,0.002517,0.022901,0.022726,0.022506,0.02193,0.026351,0.025344,0.026191,0.024707,0.021577,0.021955,0.022189,0.022867,0.02332,0.022588,0.02276,0.023195,0.022111,0.023212,0.021806,0.022166,0.026327,0.023889,0.024212,0.023184,0.022499,0.023064,0.026398,0.036807,0.022116,0.022554,0.023354,0.022592,0.024012,0.023289,0.022692,0.022549,0.02326,0.02307,0.022043,0.021852,0.022618,0.022585,0.038208,0.03775,0.022342,0.022998,0.021674,0.022645,0.023067,0.022778
Met_320,Met_320,RT,583.782227,583.612427,583.600037,583.525696,583.690735,583.609436,583.368591,583.301147,583.537476,583.370117,583.585205,583.573059,583.641968,583.547363,583.620544,583.54071,583.622009,583.570007,583.517639,583.595337,583.535095,583.576233,583.594116,583.481934,583.55365,583.639099,583.585083,583.56134,583.365417,583.282288,583.554749,583.513916,583.431702,583.502625,583.613831,583.490234,583.568726,583.532471,583.453308,583.491943,583.598022,583.599426,583.674255,583.598511,583.40033,583.44928,583.565125,583.502563,583.640564,583.616943,583.626099,583.555176
Met_320,Met_320,absolute_difference,0.002769,0.002001,0.486732,0.488426,0.486834,0.485376,0.479853,0.488953,0.484586,0.484313,0.486775,0.485066,0.48621,0.486753,0.489153,0.484006,0.490447,0.487115,0.48451,0.485555,0.479084,0.48154,0.451487,0.473345,0.497409,0.494976,0.48298,0.484518,0.495806,0.506987,0.485479,0.486153,0.480396,0.48332,0.490225,0.482878,0.488793,0.489811,0.485249,0.490007,0.489482,0.488021,0.491108,0.486122,0.442123,0.450398,0.489979,0.490303,0.482997,0.480487,0.487323,0.481843
Met_320,Met_320,peak_apex_int,0.696584,0.695816,0.207083,0.205388,0.20698,0.208439,0.213962,0.204861,0.209229,0.209502,0.20704,0.208748,0.207605,0.207062,0.204662,0.209809,0.203368,0.2067,0.209305,0.20826,0.21473,0.212275,0.242328,0.22047,0.196406,0.198838,0.210834,0.209296,0.198008,0.186827,0.208335,0.207661,0.213418,0.210494,0.203589,0.210936,0.205021,0.204003,0.208565,0.203808,0.204332,0.205794,0.202707,0.207692,0.251692,0.243416,0.203836,0.203511,0.210818,0.213328,0.206492,0.211972
Met_321,Met_320,RT,583.782227,583.612427,583.600037,583.525696,583.690735,583.609436,583.368591,583.301147,583.537476,583.370117,583.585205,583.573059,583.641968,583.547363,583.620544,583.54071,583.622009,583.570007,583.517639,583.595337,583.535095,583.576233,583.594116,583.481934,583.55365,583.639099,583.585083,583.56134,583.365417,583.282288,583.554749,583.513916,583.431702,583.502625,583.613831,583.490234,583.568726,583.532471,583.453308,583.491943,583.598022,583.599426,583.674255,583.598511,583.40033,583.44928,583.565125,583.502563,583.640564,583.616943,583.626099,583.555176
Met_321,Met_320,absolute_difference,0.00261,0.000517,0.179794,0.184613,0.188917,0.18528,0.176632,0.173268,0.177642,0.174958,0.190921,0.187033,0.192683,0.186585,0.183797,0.190045,0.189896,0.184602,0.188339,0.193317,0.18333,0.186062,0.180719,0.191336,0.188383,0.188107,0.187097,0.190643,0.182811,0.194831,0.181424,0.187459,0.176824,0.188809,0.18584,0.184882,0.18354,0.183167,0.18425,0.185557,0.191301,0.18779,0.191262,0.190257,0.135134,0.156494,0.183353,0.188185,0.184289,0.184588,0.190418,0.189042
Met_321,Met_320,peak_apex_int,0.17626,0.178353,0.358664,0.363483,0.367787,0.36415,0.355502,0.352138,0.356512,0.353829,0.369791,0.365903,0.371553,0.365455,0.362667,0.368915,0.368766,0.363472,0.367209,0.372187,0.3622,0.364932,0.359589,0.370206,0.367253,0.366977,0.365967,0.369513,0.361681,0.373701,0.360295,0.366329,0.355694,0.36768,0.36471,0.363752,0.36241,0.362037,0.36312,0.364427,0.370171,0.36666,0.370132,0.369127,0.314004,0.335364,0.362223,0.367055,0.363159,0.363458,0.369288,0.367912
Met_322,Met_320,RT,583.782227,583.612427,583.600037,583.525696,583.690735,583.609436,583.368591,583.301147,583.537476,583.370117,583.585205,583.573059,583.641968,583.547363,583.620544,583.54071,583.622009,583.570007,583.517639,583.595337,583.535095,583.576233,583.594116,583.481934,583.55365,583.639099,583.585083,583.56134,583.365417,583.282288,583.554749,583.513916,583.431702,583.502625,583.613831,583.490234,583.568726,583.532471,583.453308,583.491943,583.598022,583.599426,583.674255,583.598511,583.40033,583.44928,583.565125,583.502563,583.640564,583.616943,583.626099,583.555176
Met_322,Met_320,absolute_difference,0.000445,0.001833,0.167679,0.164254,0.16236,0.164071,0.159312,0.175378,0.156127,0.166213,0.161563,0.163556,0.157628,0.164198,0.164025,0.158477,0.161501,0.164636,0.163951,0.157403,0.161619,0.158732,0.138645,0.142181,0.168002,0.165069,0.159492,0.162291,0.164233,0.158652,0.166633,0.158787,0.162818,0.158394,0.160209,0.158086,0.16431,0.165314,0.155688,0.163569,0.159597,0.161467,0.160055,0.159775,0.14308,0.143667,0.167529,0.161961,0.162876,0.158414,0.159295,0.156574
Met_322,Met_320,peak_apex_int,0.101134,0.099746,0.269258,0.265833,0.263939,0.26565,0.260891,0.276957,0.257706,0.267792,0.263142,0.265136,0.259207,0.265777,0.265604,0.260056,0.26308,0.266215,0.265531,0.258982,0.263198,0.260311,0.240224,0.24376,0.269581,0.266648,0.261071,0.26387,0.265812,0.260231,0.268212,0.260366,0.264397,0.259973,0.261788,0.259665,0.265889,0.266893,0.257267,0.265148,0.261176,0.263046,0.261634,0.261354,0.244659,0.245246,0.269108,0.26354,0.264455,0.259993,0.260874,0.258153
Met_323,Met_320,RT,583.782227,583.612427,583.600037,583.525696,583.690735,583.609436,583.368591,583.301147,583.537476,583.370117,583.585205,583.573059,583.641968,583.547363,583.620544,583.54071,583.622009,583.570007,583.517639,583.595337,583.535095,583.576233,583.594116,583.481934,583.55365,583.639099,583.585083,583.56134,583.365417,583.282288,583.554749,583.513916,583.431702,583.502625,583.613831,583.490234,583.568726,583.532471,583.453308,583.491943,583.598022,583.599426,583.674255,583.598511,583.40033,583.44928,583.565125,583.502563,583.640564,583.616943,583.626099,583.555176
Met_323,Met_320,absolute_difference,0.000663,0.000444,0.094292,0.09712,0.093157,0.092017,0.092035,0.088257,0.097806,0.094575,0.093482,0.090054,0.092251,0.092171,0.096071,0.091819,0.094531,0.094232,0.092175,0.092465,0.091563,0.093881,0.082541,0.091529,0.094783,0.096727,0.09382,0.08717,0.086751,0.074695,0.093246,0.094655,0.095686,0.0924,0.096507,0.096981,0.096612,0.096849,0.095812,0.093483,0.094293,0.095977,0.094933,0.09409,0.099258,0.088492,0.095479,0.095673,0.092443,0.095002,0.093931,0.093848
Met_323,Met_320,peak_apex_int,0.019012,0.019231,0.113966,0.116794,0.112831,0.111691,0.111709,0.107931,0.11748,0.114249,0.113156,0.109728,0.111925,0.111845,0.115745,0.111493,0.114205,0.113906,0.111849,0.112139,0.111238,0.113555,0.102215,0.111204,0.114457,0.116401,0.113494,0.106844,0.106425,0.094369,0.11292,0.11433,0.11536,0.112074,0.116182,0.116656,0.116286,0.116524,0.115486,0.113157,0.113967,0.115651,0.114607,0.113764,0.118932,0.108167,0.115154,0.115348,0.112117,0.114676,0.113605,0.113522
Met_324,Met_320,RT,583.782227,583.612427,583.600037,583.525696,583.690735,583.609436,583.368591,583.301147,583.537476,583.370117,583.585205,583.573059,583.641968,583.547363,583.620544,583.54071,583.622009,583.570007,583.517639,583.595337,583.535095,583.576233,583.594116,583.481934,583.55365,583.639099,583.585083,583.56134,583.365417,583.282288,583.554749,583.513916,583.431702,583.502625,583.613831,583.490234,583.568726,583.532471,583.453308,583.491943,583.598022,583.599426,583.674255,583.598511,583.40033,583.44928,583.565125,583.502563,583.640564,583.616943,583.626099,583.555176
Met_324,Met_320,absolute_difference,0.000335,0.000417,0.034733,0.032585,0.033124,0.034295,0.033718,0.035082,0.040239,0.034561,0.030784,0.033866,0.03342,0.033373,0.033705,0.033607,0.033967,0.033466,0.029559,0.031493,0.032101,0.032686,0.038001,0.034254,0.035287,0.033875,0.031891,0.033756,0.037174,0.053946,0.033691,0.034325,0.034317,0.031988,0.036784,0.032074,0.034022,0.033315,0.036113,0.033756,0.033779,0.032435,0.034652,0.032351,0.029395,0.039672,0.034008,0.034393,0.032113,0.032795,0.034051,0.030986
Met_324,Met_320,peak_apex_int,0.005628,0.005709,0.040026,0.037877,0.038417,0.039588,0.039011,0.040375,0.045532,0.039854,0.036077,0.039159,0.038713,0.038666,0.038998,0.0389,0.03926,0.038759,0.034852,0.036786,0.037394,0.037979,0.043294,0.039547,0.040579,0.039168,0.037184,0.039048,0.042467,0.059239,0.038984,0.039618,0.03961,0.037281,0.042077,0.037366,0.039315,0.038608,0.041405,0.039049,0.039072,0.037728,0.039945,0.037644,0.034688,0.044965,0.039301,0.039686,0.037406,0.038088,0.039343,0.036279
Met_325,Met_320,RT,583.782227,583.612427,583.600037,583.525696,583.690735,583.609436,583.368591,583.301147,583.537476,583.370117,583.585205,583.573059,583.641968,583.547363,583.620544,583.54071,583.622009,583.570007,583.517639,583.595337,583.535095,583.576233,583.594116,583.481934,583.55365,583.639099,583.585083,583.56134,583.365417,583.282288,583.554749,583.513916,583.431702,583.502625,583.613831,583.490234,583.568726,583.532471,583.453308,583.491943,583.598022,583.599426,583.674255,583.598511,583.40033,583.44928,583.565125,583.502563,583.640564,583.616943,583.626099,583.555176
Met_325,Met_320,absolute_difference,0.000614,0.000376,0.010234,0.009856,0.009276,0.009713,0.018155,0.016968,0.012771,0.014005,0.010025,0.010556,0.010227,0.010427,0.011554,0.010058,0.010551,0.010178,0.010485,0.010876,0.01047,0.01018,0.01158,0.014043,0.010955,0.011199,0.010681,0.010658,0.024838,0.024862,0.010485,0.010927,0.010752,0.011728,0.010885,0.010856,0.010309,0.011165,0.013387,0.013642,0.010513,0.010351,0.010205,0.009649,0.035256,0.022072,0.00961,0.010091,0.011276,0.009688,0.009629,0.011393
Met_325,Met_320,peak_apex_int,0.001383,0.001145,0.011003,0.010625,0.010045,0.010482,0.018924,0.017737,0.013541,0.014775,0.010794,0.011325,0.010997,0.011196,0.012324,0.010827,0.011321,0.010948,0.011255,0.011646,0.01124,0.010949,0.01235,0.014813,0.011724,0.011968,0.01145,0.011428,0.025608,0.025632,0.011254,0.011697,0.011521,0.012498,0.011654,0.011625,0.011079,0.011935,0.014156,0.014411,0.011282,0.011121,0.010974,0.010418,0.036026,0.022842,0.010379,0.010861,0.012045,0.010458,0.010398,0.012162
Phe_302,Phe_302,RT,679.305969,679.166565,679.174011,679.094788,679.23645,679.202393,679.092773,679.0802,679.103149,679.144653,679.160217,679.200134,679.162292,679.170654,679.15802,679.13208,679.098206,679.055969,679.191833,679.109558,679.142212,679.111694,679.079224,679.16394,679.154602,679.19635,679.146179,679.106445,678.967773,678.860535,679.147827,679.041382,679.151917,679.112671,679.109619,679.136475,679.146545,679.141541,679.012329,679.176636,679.232239,679.151611,679.162048,679.114441,678.984497,679.078735,679.147827,679.062012,679.18927,679.226929,679.170654,679.199402
Phe_302,Phe_302,absolute_difference,0.000918,0.000708,0.007124,0.00516,0.009656,0.008468,0.003658,0.009273,0.008516,0.006457,0.007089,0.002396,0.005797,0.005509,0.00212,0.004991,0.006252,0.008581,0.005119,0.002262,0.000758,0.002986,0.002695,0.004579,0.008708,0.008651,0.00171,0.003189,0.001878,0.003414,0.005442,0.004497,0.006248,0.004724,0.009229,0.006102,0.005629,0.002984,0.005012,0.003021,0.008101,0.007538,0.006908,0.006726,0.011287,0.013205,0.004609,0.009596,0.006482,0.006641,0.00463,0.006554
Phe_302,Phe_302,peak_apex_int,0.734688,0.734479,0.726647,0.72861,0.724115,0.725302,0.730112,0.724498,0.725255,0.727313,0.726682,0.731375,0.727973,0.728261,0.73165,0.728779,0.727519,0.72519,0.728652,0.731509,0.733012,0.730785,0.731076,0.729191,0.725063,0.72512,0.73206,0.730582,0.731892,0.730357,0.728329,0.729274,0.727522,0.729046,0.724541,0.727669,0.728142,0.730786,0.728759,0.73075,0.725669,0.726232,0.726862,0.727045,0.722484,0.720565,0.729161,0.724174,0.727289,0.72713,0.729141,0.727216
Phe_303,Phe_302,RT,679.305969,679.166565,679.174011,679.094788,679.23645,679.202393,679.092773,679.0802,679.103149,679.144653,679.160217,679.200134,679.162292,679.170654,679.15802,679.13208,679.098206,679.055969,679.191833,679.109558,679.142212,679.111694,679.079224,679.16394,679.154602,679.19635,679.146179,679.106445,678.967773,678.860535,679.147827,679.041382,679.151917,679.112671,679.109619,679.136475,679.146545,679.141541,679.012329,679.176636,679.232239,679.151611,679.162048,679.114441,678.984497,679.078735,679.147827,679.062012,679.18927,679.226929,679.170654,679.199402
Phe_303,Phe_302,absolute_difference,0.000144,0.000316,0.007206,0.004987,0.008957,0.007676,0.005843,0.006996,0.006006,0.00172,0.006185,0.002303,0.005887,0.004575,0.002701,0.004572,0.005957,0.006659,0.003919,0.001453,0.001245,0.003507,0.002058,0.003362,0.007728,0.008626,0.002464,0.004581,0.009013,0.002227,0.005001,0.004636,0.004483,0.004072,0.008165,0.006704,0.005892,0.00299,0.005349,0.001913,0.006806,0.007214,0.006741,0.005658,0.011906,0.00999,0.005689,0.007955,0.006355,0.006036,0.004401,0.007256
Phe_303,Phe_302,peak_apex_int,0.191257,0.191718,0.198608,0.196389,0.200358,0.199077,0.197245,0.198397,0.197408,0.193122,0.197586,0.193705,0.197289,0.195977,0.194102,0.195974,0.197359,0.19806,0.195321,0.192855,0.192646,0.194909,0.193459,0.194764,0.19913,0.200027,0.193865,0.195983,0.200415,0.193629,0.196402,0.196038,0.195884,0.195474,0.199566,0.198106,0.197293,0.194391,0.19675,0.193315,0.198207,0.198615,0.198143,0.19706,0.203308,0.201391,0.197091,0.199356,0.197757,0.197437,0.195803,0.198657
Phe_304,Phe_302,RT,679.305969,679.166565,679.174011,679.094788,679.23645,679.202393,679.092773,679.0802,679.103149,679.144653,679.160217,679.200134,679.162292,679.170654,679.15802,679.13208,679.098206,679.055969,679.191833,679.109558,679.142212,679.111694,679.079224,679.16394,679.154602,679.19635,679.146179,679.106445,678.967773,678.860535,679.147827,679.041382,679.151917,679.112671,679.109619,679.136475,679.146545,679.141541,679.012329,679.176636,679.232239,679.151611,679.162048,679.114441,678.984497,679.078735,679.147827,679.062012,679.18927,679.226929,679.170654,679.199402
